Ticker,Name,Sector,Industry,FIGI
GEF/B UN Equity,Greif Inc,Materials,Containers & Packaging,BBG000BLG6T8
FHB UW Equity,First Hawaiian Inc,Financials,Banks,BBG00DGWTZK2
EXP UN Equity,Eagle Materials Inc,Materials,Construction Materials,BBG000BJW438
AMRX UN Equity,Amneal Pharmaceuticals Inc,Health Care,Pharmaceuticals,BBG00JPC9DP9
HIW UN Equity,Highwoods Properties Inc,Real Estate,Equity Real Estate Investment,BBG000C43860
CALM UW Equity,Cal-Maine Foods Inc,Consumer Staples,Food Products,BBG000CDNVY6
SSD UN Equity,Simpson Manufacturing Co Inc,Industrials,Building Products,BBG000JLCF05
ESS UN Equity,Essex Property Trust Inc,Real Estate,Equity Real Estate Investment,BBG000CGJP77
GEO UN Equity,GEO Group Inc/The,Real Estate,Equity Real Estate Investment,BBG000GC1YQ1
MATW UW Equity,Matthews International Corp,Industrials,Commercial Services & Supplies,BBG000CJW1N1
CLI UN Equity,Mack-Cali Realty Corp,Real Estate,Equity Real Estate Investment,BBG000CL1KW8
TK UN Equity,Teekay Corp,Energy,"Oil, Gas & Consumable Fuels",BBG000BLCLZ2
O UN Equity,Realty Income Corp,Real Estate,Equity Real Estate Investment,BBG000DHPPZ6
IMAX UN Equity,IMAX Corp,Communication Services,Entertainment,BBG000K8KPZ3
NSIT UW Equity,Insight Enterprises Inc,Information Technology,"Electronic Equipment, Instrume",BBG000DY3VG1
PYX UN Equity,Pyxus International Inc,Consumer Staples,Tobacco,BBG000BV0C83
NWBI UW Equity,Northwest Bancshares Inc,Financials,Thrifts & Mortgage Finance,BBG000BG8ZP8
VECO UW Equity,Veeco Instruments Inc,Information Technology,Semiconductors & Semiconductor,BBG000BDCML3
ANDE UW Equity,Andersons Inc/The,Consumer Staples,Food & Staples Retailing,BBG000BF8NS4
SLGN UW Equity,Silgan Holdings Inc,Materials,Containers & Packaging,BBG000BPDQV5
BRKS UW Equity,Brooks Automation Inc,Information Technology,Semiconductors & Semiconductor,BBG000DXBWC6
ACIW UW Equity,ACI Worldwide Inc,Information Technology,Software,BBG000PMC3K1
RCII UW Equity,Rent-A-Center Inc/TX,Consumer Discretionary,Specialty Retail,BBG000BHQVF6
NATI UW Equity,National Instruments Corp,Information Technology,"Electronic Equipment, Instrume",BBG000DZML15
LGF/A UN Equity,Lions Gate Entertainment Corp,Communication Services,Entertainment,BBG000K1T4Z6
IART UW Equity,Integra LifeSciences Holdings Corp,Health Care,Health Care Equipment & Suppli,BBG000BZK1C1
IBOC UW Equity,International Bancshares Corp,Financials,Banks,BBG000BS0ZZ9
HLIT UW Equity,Harmonic Inc,Information Technology,Communications Equipment,BBG000BTY8C5
BXRX UR Equity,Baudax Bio Inc,#N/A N/A,#N/A N/A,BBG00QS5NP81
WAB UN Equity,Westinghouse Air Brake Technologies Corp,Industrials,Machinery,BBG000BDDBD5
RWT UN Equity,Redwood Trust Inc,Financials,Mortgage Real Estate Investmen,BBG000JNJRP1
LSI UN Equity,Life Storage Inc,Real Estate,Equity Real Estate Investment,BBG000C42X11
NAT UN Equity,Nordic American Tankers Ltd,Energy,"Oil, Gas & Consumable Fuels",BBG000JK59F3
POOL UW Equity,Pool Corp,Consumer Discretionary,Distributors,BBG000BCVRT5
MD UN Equity,MEDNAX Inc,Health Care,Health Care Providers & Servic,BBG000H8LJM4
CENX UW Equity,Century Aluminum Co,Materials,Metals & Mining,BBG000BW1W95
AEIS UW Equity,Advanced Energy Industries Inc,Information Technology,Semiconductors & Semiconductor,BBG000FKP386
PHAT UW Equity,Phathom Pharmaceuticals Inc,Health Care,Pharmaceuticals,BBG00QG3ZQT1
CABA UW Equity,Cabaletta Bio Inc,Health Care,Biotechnology,BBG00QG3ZK69
CSGS UW Equity,CSG Systems International Inc,Information Technology,IT Services,BBG000G3W483
VMW UN Equity,VMware Inc,Information Technology,Software,BBG000BC9BV2
TTEC UW Equity,TTEC Holdings Inc,Information Technology,IT Services,BBG000C4NW01
DCOM UW Equity,Dime Community Bancshares Inc,Financials,Banks,BBG000JX4QZ6
LORL UW Equity,Loral Space & Communications Inc,Communication Services,Media,BBG000BCF1F5
THG UN Equity,Hanover Insurance Group Inc/The,Financials,Insurance,BBG000FJHC42
ROAD UW Equity,Construction Partners Inc,Industrials,Construction & Engineering,BBG00KK0CT96
GEOS UW Equity,Geospace Technologies Corp,Energy,Energy Equipment & Services,BBG000FK54T3
SWM UN Equity,Schweitzer-Mauduit International Inc,Materials,Paper & Forest Products,BBG000C3CYX5
HOPE UW Equity,Hope Bancorp Inc,Financials,Banks,BBG000DXKRQ2
HAFC UW Equity,Hanmi Financial Corp,Financials,Banks,BBG000M4PQC8
ANH UN Equity,Anworth Mortgage Asset Corp,Financials,Mortgage Real Estate Investmen,BBG000C0RVW2
ATRS UR Equity,Antares Pharma Inc,Health Care,Health Care Equipment & Suppli,BBG000N8KGC5
HUBG UW Equity,Hub Group Inc,Industrials,Air Freight & Logistics,BBG000G9YQZ9
STRA UW Equity,Strategic Education Inc,Consumer Discretionary,Diversified Consumer Services,BBG000GS10J8
MASI UW Equity,Masimo Corp,Health Care,Health Care Equipment & Suppli,BBG000C3WB54
HIBB UW Equity,Hibbett Sports Inc,Consumer Discretionary,Specialty Retail,BBG000H01J34
CHMA UW Equity,Chiasma Inc,Health Care,Pharmaceuticals,BBG009DT9DR5
AMSF UW Equity,AMERISAFE Inc,Financials,Insurance,BBG000Q0JWB7
MFA UN Equity,MFA Financial Inc,Financials,Mortgage Real Estate Investmen,BBG000BL62Z1
TGI UN Equity,Triumph Group Inc,Industrials,Aerospace & Defense,BBG000BM7N91
ARQL UQ Equity,ArQule Inc,Health Care,Biotechnology,BBG000HBL985
HLX UN Equity,Helix Energy Solutions Group Inc,Energy,Energy Equipment & Services,BBG000J7R4M1
WTFC UW Equity,Wintrust Financial Corp,Financials,Banks,BBG000HD4TH6
ADC UN Equity,Agree Realty Corp,Real Estate,Equity Real Estate Investment,BBG000BC9H21
FORR UW Equity,Forrester Research Inc,Industrials,Professional Services,BBG000HGQFQ5
VSAT UW Equity,ViaSat Inc,Information Technology,Communications Equipment,BBG000HHNV27
LAD UN Equity,Lithia Motors Inc,Consumer Discretionary,Specialty Retail,BBG000K3BF68
PLCE UW Equity,Children's Place Inc/The,Consumer Discretionary,Specialty Retail,BBG000JK9QX1
BJRI UW Equity,BJ's Restaurants Inc,Consumer Discretionary,"Hotels, Restaurants & Leisure",BBG000H9N5S4
OLLI UQ Equity,Ollie's Bargain Outlet Holdings Inc,Consumer Discretionary,Multiline Retail,BBG009DTD4K7
NSP UN Equity,Insperity Inc,Industrials,Professional Services,BBG000BJ4466
KRC UN Equity,Kilroy Realty Corp,Real Estate,Equity Real Estate Investment,BBG000BLMZ99
GLIBA UW Equity,GCI Liberty Inc,Communication Services,Diversified Telecommunication,BBG00K7K2YJ6
SKYW UW Equity,SkyWest Inc,Industrials,Airlines,BBG000BT3K32
SPTN UW Equity,SpartanNash Co,Consumer Staples,Food & Staples Retailing,BBG000CGCC73
UMPQ UW Equity,Umpqua Holdings Corp,Financials,Banks,BBG000C106B7
CXW UN Equity,CoreCivic Inc,Real Estate,Equity Real Estate Investment,BBG000BJSN13
OSIS UW Equity,OSI Systems Inc,Information Technology,"Electronic Equipment, Instrume",BBG000BWPZR2
OZK UW Equity,Bank OZK,Financials,Banks,BBG00GFPL160
GPOR UW Equity,Gulfport Energy Corp,Energy,"Oil, Gas & Consumable Fuels",BBG000BG0M57
NGVC UN Equity,Natural Grocers by Vitamin Cottage Inc,Consumer Staples,Food & Staples Retailing,BBG0034VYLL3
JBLU UW Equity,JetBlue Airways Corp,Industrials,Airlines,BBG000BRQHD7
FIX UN Equity,Comfort Systems USA Inc,Industrials,Construction & Engineering,BBG000BWN5P2
DS UN Equity,Drive Shack Inc,Consumer Discretionary,"Hotels, Restaurants & Leisure",BBG000BNFLK1
FARO UW Equity,FARO Technologies Inc,Information Technology,"Electronic Equipment, Instrume",BBG000BJDKP9
EPR UN Equity,EPR Properties,Real Estate,Equity Real Estate Investment,BBG000BT0137
AMCX UW Equity,AMC Networks Inc,Communication Services,Media,BBG001QVLM62
PETS UW Equity,PetMed Express Inc,Consumer Discretionary,Internet & Direct Marketing Re,BBG000BDZ3L0
POWI UW Equity,Power Integrations Inc,Information Technology,Semiconductors & Semiconductor,BBG000BTTCQ7
BJ UN Equity,BJ's Wholesale Club Holdings Inc,Consumer Staples,Food & Staples Retailing,BBG00KXZYYV5
HI UN Equity,Hillenbrand Inc,Industrials,Machinery,BBG000KT0KS8
BV UN Equity,BrightView Holdings Inc,Industrials,Commercial Services & Supplies,BBG00L1LT6J0
DRQ UN Equity,Dril-Quip Inc,Energy,Energy Equipment & Services,BBG000BVDFM6
SFL UN Equity,SFL Corp Ltd,Energy,"Oil, Gas & Consumable Fuels",BBG000BW24R6
AMD UW Equity,Advanced Micro Devices Inc,Information Technology,Semiconductors & Semiconductor,BBG000BBQPP1
TBIO UW Equity,Translate Bio Inc,Health Care,Biotechnology,BBG00L2P20X6
FTSV UW Equity,Forty Seven Inc,Health Care,Biotechnology,BBG00L2P7NS7
URI UN Equity,United Rentals Inc,Industrials,Trading Companies & Distributo,BBG000BXMGQ6
KOS UN Equity,Kosmos Energy Ltd,Energy,"Oil, Gas & Consumable Fuels",BBG001DF4PB7
TCDA UW Equity,Tricida Inc,Health Care,Pharmaceuticals,BBG00L2YBJM8
MKSI UW Equity,MKS Instruments Inc,Information Technology,Semiconductors & Semiconductor,BBG000BVMR86
INGR UN Equity,Ingredion Inc,Consumer Staples,Food Products,BBG000BXQ1T2
AT UN Equity,Atlantic Power Corp,Utilities,Independent Power and Renewabl,BBG000QZ9KG2
SRDX UW Equity,Surmodics Inc,Health Care,Health Care Equipment & Suppli,BBG000BZ30S5
MANH UW Equity,Manhattan Associates Inc,Information Technology,Software,BBG000BFVKN9
HBMD UR Equity,Howard Bancorp Inc,Financials,Banks,BBG000CLNQS6
BRKL UW Equity,Brookline Bancorp Inc,Financials,Banks,BBG000BFYS13
GOGO UW Equity,Gogo Inc,Communication Services,Wireless Telecommunication Ser,BBG002CN8Y71
MRCY UW Equity,Mercury Systems Inc,Industrials,Aerospace & Defense,BBG000BX5Q47
WDC UW Equity,Western Digital Corp,Information Technology,"Technology Hardware, Storage &",BBG000BWNQ67
STIM UQ Equity,Neuronetics Inc,Health Care,Health Care Equipment & Suppli,BBG00L2LHFN7
BIOS UR Equity,Option Care Health Inc,Health Care,Health Care Providers & Servic,BBG000BQK881
CPA UN Equity,Copa Holdings SA,Industrials,Airlines,BBG000C298Z6
XAN UN Equity,Exantas Capital Corp,Financials,Mortgage Real Estate Investmen,BBG000HK4W47
BRY UW Equity,Berry Petroleum Corp,Energy,"Oil, Gas & Consumable Fuels",BBG00H5HHVC9
HSII UW Equity,Heidrick & Struggles International Inc,Industrials,Professional Services,BBG000CYWC81
DHT UN Equity,DHT Holdings Inc,Energy,"Oil, Gas & Consumable Fuels",BBG000G3S120
FOCS UW Equity,Focus Financial Partners Inc,Financials,Capital Markets,BBG00L0Z53S3
HZO UN Equity,MarineMax Inc,Consumer Discretionary,Specialty Retail,BBG000C1SVC1
TENB UW Equity,Tenable Holdings Inc,Information Technology,Software,BBG00LBLCDK0
DAL UN Equity,Delta Air Lines Inc,Industrials,Airlines,BBG000R7Z2D7
KFY UN Equity,Korn Ferry,Industrials,Professional Services,BBG000C5QQ08
XOG UW Equity,Extraction Oil & Gas Inc,Energy,"Oil, Gas & Consumable Fuels",BBG00DB0Z7K2
SKX UN Equity,Skechers U.S.A. Inc,Consumer Discretionary,"Textiles, Apparel & Luxury Goo",BBG000C4HLV8
ZNGA UW Equity,Zynga Inc,Communication Services,Entertainment,BBG001VGVDQ6
SNBR UW Equity,Sleep Number Corp,Consumer Discretionary,Specialty Retail,BBG000DM2MT4
UAL UW Equity,United Airlines Holdings Inc,Industrials,Airlines,BBG000M684B2
CNC UN Equity,Centene Corp,Health Care,Health Care Providers & Servic,BBG000BDXFR9
CRI UN Equity,Carter's Inc,Consumer Discretionary,"Textiles, Apparel & Luxury Goo",BBG000CTM6D0
ARR UN Equity,ARMOUR Residential REIT Inc,Financials,Mortgage Real Estate Investmen,BBG000PRZQR7
EPAY UW Equity,Bottomline Technologies DE Inc,Information Technology,Software,BBG000BRNS73
CIM UN Equity,Chimera Investment Corp,Financials,Mortgage Real Estate Investmen,BBG000PFLJQ5
FLMN UR Equity,Falcon Minerals Corp,Energy,"Oil, Gas & Consumable Fuels",BBG00HFMM164
EWBC UW Equity,East West Bancorp Inc,Financials,Banks,BBG000CR3D95
JCOM UW Equity,j2 Global Inc,Information Technology,Software,BBG000F3F7H6
TGH UN Equity,Textainer Group Holdings Ltd,Industrials,Trading Companies & Distributo,BBG000TG67T9
RFL UN Equity,Rafael Holdings Inc,Real Estate,Real Estate Management & Devel,BBG00K08HD64
STMP UW Equity,Stamps.com Inc,Consumer Discretionary,Internet & Direct Marketing Re,BBG000CZ5Z32
UCBI UW Equity,United Community Banks Inc/GA,Financials,Banks,BBG000BL7R03
ECPG UW Equity,Encore Capital Group Inc,Financials,Consumer Finance,BBG000F37Q01
CIR UN Equity,CIRCOR International Inc,Industrials,Machinery,BBG000C37S82
TNK UN Equity,Teekay Tankers Ltd,Energy,"Oil, Gas & Consumable Fuels",BBG000QRN112
ATNX UW Equity,Athenex Inc,Health Care,Biotechnology,BBG00GQ2TSQ0
RECN UW Equity,Resources Connection Inc,Industrials,Professional Services,BBG000BHYXK7
SB UN Equity,Safe Bulkers Inc,Industrials,Marine,BBG000FYPR38
LPI UN Equity,Laredo Petroleum Inc,Energy,"Oil, Gas & Consumable Fuels",BBG0021542H5
CVLT UW Equity,CommVault Systems Inc,Information Technology,Software,BBG000BG8N20
IVR UN Equity,Invesco Mortgage Capital Inc,Financials,Mortgage Real Estate Investmen,BBG000GGM2M3
ACM UN Equity,AECOM,Industrials,Construction & Engineering,BBG000F61TD0
AVAV UW Equity,AeroVironment Inc,Industrials,Aerospace & Defense,BBG000GX2MC5
PMT UN Equity,PennyMac Mortgage Investment Trust,Financials,Mortgage Real Estate Investmen,BBG000DKG066
STWD UN Equity,Starwood Property Trust Inc,Financials,Mortgage Real Estate Investmen,BBG000M1J3Q7
GNK UN Equity,Genco Shipping & Trading Ltd,Industrials,Marine,BBG006TBN8G0
TWO UN Equity,Two Harbors Investment Corp,Financials,Mortgage Real Estate Investmen,BBG000MG3ZM4
GHL UN Equity,Greenhill & Co Inc,Financials,Capital Markets,BBG000C34YS0
ARI UN Equity,Apollo Commercial Real Estate Finance In,Financials,Mortgage Real Estate Investmen,BBG000NFPHS5
BGSF UN Equity,BG Staffing Inc,Industrials,Professional Services,BBG005DLT5F8
NTUS UW Equity,Natus Medical Inc,Health Care,Health Care Equipment & Suppli,BBG000DPZV75
NTCT UW Equity,NetScout Systems Inc,Information Technology,Communications Equipment,BBG000C13MJ1
PRFT UW Equity,Perficient Inc,Information Technology,IT Services,BBG000BVXND7
SYNA UW Equity,Synaptics Inc,Information Technology,Semiconductors & Semiconductor,BBG000BQVCX2
XPER UW Equity,Xperi Corp,Information Technology,Semiconductors & Semiconductor,BBG00FGFXHZ3
STNG UN Equity,Scorpio Tankers Inc,Energy,"Oil, Gas & Consumable Fuels",BBG000Q1TYC9
UTHR UW Equity,United Therapeutics Corp,Health Care,Biotechnology,BBG000BV5663
WCG UN Equity,WellCare Health Plans Inc,Health Care,Health Care Providers & Servic,BBG000CLVNV0
TDY UN Equity,Teledyne Technologies Inc,Industrials,Aerospace & Defense,BBG000BMTC82
DKS UN Equity,Dick's Sporting Goods Inc,Consumer Discretionary,Specialty Retail,BBG000F70ZJ9
FVCB UR Equity,FVCBankcorp Inc,Financials,Banks,BBG004S63Y36
MANT UW Equity,ManTech International Corp/VA,Information Technology,IT Services,BBG000BGFQ25
CMRE UN Equity,Costamare Inc,Industrials,Marine,BBG0017WYCH7
ENDP UW Equity,Endo International PLC,Health Care,Pharmaceuticals,BBG000C0HZY2
CCMP UW Equity,Cabot Microelectronics Corp,Information Technology,Semiconductors & Semiconductor,BBG000BP3XS5
OMCL UW Equity,Omnicell Inc,Health Care,Health Care Technology,BBG000BTNR35
ITGR UN Equity,Integer Holdings Corp,Health Care,Health Care Equipment & Suppli,BBG000BW6NN4
PNFP UW Equity,Pinnacle Financial Partners Inc,Financials,Banks,BBG000C1XV99
TTMI UW Equity,TTM Technologies Inc,Information Technology,"Electronic Equipment, Instrume",BBG000BYQ9Y7
NOG UA Equity,Northern Oil and Gas Inc,Energy,"Oil, Gas & Consumable Fuels",BBG000DRTF19
MITT UN Equity,AG Mortgage Investment Trust Inc,Financials,Mortgage Real Estate Investmen,BBG001KKKYP6
GPN UN Equity,Global Payments Inc,Information Technology,IT Services,BBG000CX0RB1
PACD UN Equity,Pacific Drilling SA,Energy,Energy Equipment & Services,BBG0027SRL00
NTGR UW Equity,NETGEAR Inc,Information Technology,Communications Equipment,BBG000C4GMD7
RUTH UW Equity,Ruth's Hospitality Group Inc,Consumer Discretionary,"Hotels, Restaurants & Leisure",BBG000DL2K01
BHR UN Equity,Braemar Hotels & Resorts Inc,Real Estate,Equity Real Estate Investment,BBG004PW84L3
CIO UN Equity,City Office REIT Inc,Real Estate,Equity Real Estate Investment,BBG005T5RWW0
APTV UN Equity,Aptiv PLC,Consumer Discretionary,Auto Components,BBG001QD41R4
SNX UN Equity,SYNNEX Corp,Information Technology,"Electronic Equipment, Instrume",BBG000CL9LT2
ALGN UW Equity,Align Technology Inc,Health Care,Health Care Equipment & Suppli,BBG000BRNWJ1
CVGW UW Equity,Calavo Growers Inc,Consumer Staples,Food Products,BBG000BGPZX0
CPRI UN Equity,Capri Holdings Ltd,Consumer Discretionary,"Textiles, Apparel & Luxury Goo",BBG0029SNRB7
FSP UA Equity,Franklin Street Properties Corp,Real Estate,Equity Real Estate Investment,BBG000DRFJZ9
AYI UN Equity,Acuity Brands Inc,Industrials,Electrical Equipment,BBG000BJ5KS5
CCRN UW Equity,Cross Country Healthcare Inc,Health Care,Health Care Providers & Servic,BBG000DGNJT1
AMN UN Equity,AMN Healthcare Services Inc,Health Care,Health Care Providers & Servic,BBG000BCT3F6
CPSI UW Equity,Computer Programs & Systems Inc,Health Care,Health Care Technology,BBG000BHYN74
LQDA UR Equity,Liquidia Technologies Inc,Health Care,Pharmaceuticals,BBG00LBBYLK0
LKQ UW Equity,LKQ Corp,Consumer Discretionary,Distributors,BBG000PXDRY8
BSIG UN Equity,Brightsphere Investment Group Inc,Financials,Capital Markets,BBG00P2S3HD5
SCOR UW Equity,comScore Inc,Communication Services,Media,BBG000H8DSV3
SNCR UW Equity,Synchronoss Technologies Inc,Information Technology,Software,BBG000Q4STX2
NUVA UW Equity,NuVasive Inc,Health Care,Health Care Equipment & Suppli,BBG000LNLKL4
IMXI UR Equity,International Money Express Inc,Information Technology,IT Services,BBG00G6D5N30
CMP UN Equity,Compass Minerals International Inc,Materials,Metals & Mining,BBG000C42YN5
ENS UN Equity,EnerSys,Industrials,Electrical Equipment,BBG000PWTFF0
CEVA UW Equity,CEVA Inc,Information Technology,Semiconductors & Semiconductor,BBG000BN3ZF9
ASB UN Equity,Associated Banc-Corp,Financials,Banks,BBG000BCFS48
SAFT UW Equity,Safety Insurance Group Inc,Financials,Insurance,BBG000BF7CC6
RRGB UW Equity,Red Robin Gourmet Burgers Inc,Consumer Discretionary,"Hotels, Restaurants & Leisure",BBG000MXJQ31
NPO UN Equity,EnPro Industries Inc,Industrials,Machinery,BBG000BW2HD2
SPOK UW Equity,Spok Holdings Inc,Communication Services,Wireless Telecommunication Ser,BBG000N4LRM8
PCSB UR Equity,PCSB Financial Corp,Financials,Thrifts & Mortgage Finance,BBG00FY94X39
PFS UN Equity,Provident Financial Services Inc,Financials,Thrifts & Mortgage Finance,BBG000P23MN0
PRAA UW Equity,PRA Group Inc,Financials,Consumer Finance,BBG000BNV476
WW UW Equity,WW International Inc,Consumer Discretionary,Diversified Consumer Services,BBG000DY7N39
ADRO UW Equity,Aduro Biotech Inc,Health Care,Biotechnology,BBG0088NM482
EQIX UW Equity,Equinix Inc,Real Estate,Equity Real Estate Investment,BBG000MBDX12
MOH UN Equity,Molina Healthcare Inc,Health Care,Health Care Providers & Servic,BBG000MBHPT5
PIPR UN Equity,Piper Sandler Cos,Financials,Capital Markets,BBG000FQXG76
BGS UN Equity,B&G Foods Inc,Consumer Staples,Food Products,BBG000RKXSY0
INFO UN Equity,IHS Markit Ltd,Industrials,Professional Services,BBG006G063L2
UPWK UW Equity,Upwork Inc,Industrials,Professional Services,BBG00LXPHFL6
SBNY UW Equity,Signature Bank/New York NY,Financials,Banks,BBG000M6X5N8
VRTU UW Equity,Virtusa Corp,Information Technology,IT Services,BBG000QCGHM5
ACC UN Equity,American Campus Communities Inc,Real Estate,Equity Real Estate Investment,BBG000M9KS83
FPI UN Equity,Farmland Partners Inc,Real Estate,Equity Real Estate Investment,BBG005TNS0W0
TXRH UW Equity,Texas Roadhouse Inc,Consumer Discretionary,"Hotels, Restaurants & Leisure",BBG000PSJXW2
MRSN UW Equity,Mersana Therapeutics Inc,Health Care,Biotechnology,BBG00GVM7PV4
EXR UN Equity,Extra Space Storage Inc,Real Estate,Equity Real Estate Investment,BBG000PV29R2
MPW UN Equity,Medical Properties Trust Inc,Real Estate,Equity Real Estate Investment,BBG000BGRDL0
DRH UN Equity,DiamondRock Hospitality Co,Real Estate,Equity Real Estate Investment,BBG000JKHHW3
NP UN Equity,Neenah Inc,Materials,Paper & Forest Products,BBG000QCQB74
MPWR UW Equity,Monolithic Power Systems Inc,Information Technology,Semiconductors & Semiconductor,BBG000C30VQ2
BDC UN Equity,Belden Inc,Information Technology,"Electronic Equipment, Instrume",BBG000Q4XQV4
W UN Equity,Wayfair Inc,Consumer Discretionary,Internet & Direct Marketing Re,BBG006Z593Q2
RVI UN Equity,Retail Value Inc,Real Estate,Equity Real Estate Investment,BBG00L31HV00
HAYN UW Equity,Haynes International Inc,Materials,Metals & Mining,BBG000P0TVB9
LQDT UW Equity,Liquidity Services Inc,Consumer Discretionary,Internet & Direct Marketing Re,BBG000QXXTR9
HOMB UW Equity,Home BancShares Inc/AR,Financials,Banks,BBG000QJXR03
UE UN Equity,Urban Edge Properties,Real Estate,Equity Real Estate Investment,BBG006BFYQT4
AMTB UW Equity,Amerant Bancorp Inc,Financials,Banks,BBG00LMYWZX5
NWE UN Equity,NorthWestern Corp,Utilities,Multi-Utilities,BBG000Q1NP16
PBH UN Equity,Prestige Consumer Healthcare Inc,Health Care,Pharmaceuticals,BBG000QM0V85
KOP UN Equity,Koppers Holdings Inc,Materials,Chemicals,BBG000QDQTD6
